clip_id,region,main_category,macro_category,subcategory,source_url,video_title,start_time,end_time,duration,file_path,reasoning_layer,aen_score
"UT_NW_R_20260617_082014","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=DwexNSaVv6s","The Real Ganga River Sound. Without Editig Video From Rishikesh, New Janki Bridge.","30","55","25","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082014.wav","AT",""
"UT_NW_R_20260617_082017","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/shorts/RjUSjwTvq6M","river flow sound | River water sound | River sound | waterfall sound #shorts","0","10","10","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082017.wav","AT",""
"UT_NW_R_20260617_082020","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/shorts/eKxcxX4Xdu8","Soothing River Sounds - Calming Nature Sounds","0","6","6","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082020.wav","AT",""
"UT_NW_R_20260617_082042","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=QzD8HZ1KVw8","Mata Ganga Water Meditation Immerse yourself sounds of Ganga sacred waters recorded in Rishikesh.","0","25","25","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082042.wav","AT",""
"UT_NW_R_20260617_082044","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/shorts/C4M-gXwh8vA","Water sound / River Sound / Calming video #shorts #calming","0","12","12","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082044.wav","AT",""
"UT_NW_R_20260617_082046","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/shorts/VlbszVxJ7RI","River Sound ❤️","0","3","3","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082046.wav","AT",""
"UT_NW_R_20260617_082048","UttarPradesh","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=iJQ2m99-ot0","river sound effect","0","10","10","dataset\UttarPradesh\Environment\Nature_Wildlife\Rivers\UT_NW_R_20260617_082048.wav","AT",""
"UT_RFD_T_20260617_082050","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/shorts/Eolrv2Sh93k","bell sound from the temple #youtubeshorts #varanasi #india #temple #instagramyoutube #streetsofindia","0","7","7","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082050.wav","PI",""
"UT_RFD_T_20260617_082054","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=3jYUp9LhiQ8","Temple Crowd Sound | Crowd sound effects | crowd sounds in temple| Take it Nanba","25","50","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082054.wav","PI",""
"UT_RFD_T_20260617_082059","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=OQbV9L6T68s","Sri Ranganatha swami temple (Perumal) #srirangam","0","20","20","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082059.wav","PI",""
"UT_RFD_T_20260617_082103","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=_Sj-tf26TcY&t=1s","Ganga Aarti at Triveni Ghat & Parmarth | Orignal Audio 4K Experience","0","25","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082103.wav","PI",""
"UT_RFD_T_20260617_082105","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=0aIVnvXo020","Varanasi Ganga Arti | Banaras Assi Ghat Varanasi | Ghat Ganga | Har Har Gange ￼","40","65","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082105.wav","PI",""
"UT_RFD_T_20260617_082109","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=YOvqjk0gjgw&list=RDYOvqjk0gjgw&start_radio=1","हर की पौड़ी पर गंगा आरती / Ganga Aarti @ Haridwar , Har Ki Paudi","0","25","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082109.wav","PI",""
"UT_RFD_T_20260617_082113","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=YOvqjk0gjgw&list=RDYOvqjk0gjgw&start_radio=1","हर की पौड़ी पर गंगा आरती / Ganga Aarti @ Haridwar , Har Ki Paudi","60","85","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082113.wav","PI",""
"UT_RFD_T_20260617_082117","UttarPradesh","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=YOvqjk0gjgw&list=RDYOvqjk0gjgw&start_radio=1","हर की पौड़ी पर गंगा आरती / Ganga Aarti @ Haridwar , Har Ki Paudi","90","115","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Temple\UT_RFD_T_20260617_082117.wav","PI",""
"UT_RFD_M_20260617_082121","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/shorts/FpOY-UicRQ8","azan beautiful voice//azan beautiful voice makkah #azan #viral #subscribe #10k","0","13","13","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082121.wav","PI",""
"UT_RFD_M_20260617_082124","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/shorts/fUiNyICF7E8","Soothing Call to Prayer - Hagia Sophia Mosque","0","8","8","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082124.wav","PI",""
"UT_RFD_M_20260617_082127","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=wv9jGeJIK_M","Blue Mosque Call to Prayer","0","25","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082127.wav","PI",""
"UT_RFD_M_20260617_082131","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=wv9jGeJIK_M","Blue Mosque Call to Prayer","60","85","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082131.wav","PI",""
"UT_RFD_M_20260617_082133","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/shorts/N0s7rUnK3mA","Juma Azan, Jama Masjid, Delhi, India #indianheritage #muslimheritage #mughalarchitecture","0","18","18","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082133.wav","PI",""
"UT_RFD_M_20260617_082135","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/shorts/MzNnzWM8RMQ","Evening Prayers #jama #masjid #old #delhi #sound","0","18","18","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082135.wav","PI",""
"UT_RFD_M_20260617_082137","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/shorts/N6yHa6Wrk0o","very loud disturbing voice from mosque not able to sleep in morning #bjp #loudspeaker #jihad #modi","0","13","13","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082137.wav","PI",""
"UT_RFD_M_20260617_082139","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/shorts/Kwk2xRbrcKY","2 mosques near each other: 2 muezzins' prayers, like in stereo sound!","0","16","16","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082139.wav","PI",""
"UT_RFD_M_20260617_082142","UttarPradesh","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=SyXbKLOMnv8","Mosque Prayer Sound Effect","0","28","28","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Mosque\UT_RFD_M_20260617_082142.wav","PI",""
"UT_RFD_K_20260617_082149","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=8BiDcgqHpv8","Feel Instantly at Home - ASMR Indian Kitchen Sounds: Making Chai and Utensils Arranging Magic ✨☕🍴🍲","0","29","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082149.wav","PI",""
"UT_RFD_K_20260617_082154","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=8BiDcgqHpv8","Feel Instantly at Home - ASMR Indian Kitchen Sounds: Making Chai and Utensils Arranging Magic ✨☕🍴🍲","60","89","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082154.wav","PI",""
"UT_RFD_K_20260617_082200","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=8BiDcgqHpv8","Feel Instantly at Home - ASMR Indian Kitchen Sounds: Making Chai and Utensils Arranging Magic ✨☕🍴🍲","600","629","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082200.wav","PI",""
"UT_RFD_K_20260617_082205","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=8BiDcgqHpv8","Feel Instantly at Home - ASMR Indian Kitchen Sounds: Making Chai and Utensils Arranging Magic ✨☕🍴🍲","630","659","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082205.wav","PI",""
"UT_RFD_K_20260617_082207","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/shorts/uQLteBiFt5g","It's common Sound🔥 in Indian kitchen #viral #shorts #ytshorts #trending #trendingshorts","0","10","10","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082207.wav","PI",""
"UT_RFD_K_20260617_082209","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/shorts/A1sd0YaafPk","Sounds of south Indian Kitchen","0","14","14","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082209.wav","PI",""
"UT_RFD_K_20260617_082211","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/shorts/rlnkrnugmoY","Cooking Indian recipe with ASMR sound effects look like satisfying cooking #cooking #asmrindianfood","0","29","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082211.wav","PI",""
"UT_RFD_K_20260617_082213","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/shorts/C8CMOYUCxB8","Sounds of an Indian Kitchen #shorts # #trending #sounds #indiankitchen #Kitchen #cleaning #cooking","0","29","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082213.wav","PI",""
"UT_RFD_K_20260617_082215","UttarPradesh","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/shorts/gz3WJwL12Os","Indian cooking sound #ASMR #shorts #youtubeshorts #cookingsounds #cooking #indiancooking","0","29","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Kitchen\UT_RFD_K_20260617_082215.wav","PI",""
"UT_RFD_F_20260617_082218","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=tp-MWArSxJ4","Rural India Morning 🌾 | Natural Sounds & Rooster","0","15","15","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082218.wav","PI",""
"UT_RFD_F_20260617_082220","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/A5-j2W5ppos","Farming#farming #india #ytshorts #youtube #trending #trendingshorts #feelmusic #sound","0","8","8","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082220.wav","PI",""
"UT_RFD_F_20260617_082223","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/EDr-AgQNHPg","How Buffalo Feed Is Made | Green Fodder Harvest & Chopping Process #farming #asmr #animals #buffalo","0","9","9","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082223.wav","PI",""
"UT_RFD_F_20260617_082225","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/OW2DlCsryc8","PB-1692  Paddy Seed | Best Basmati Variety 2026 | Pb 1692 Basmati | High Yield Paddy |#pb1692","0","29","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082225.wav","PI",""
"UT_RFD_F_20260617_082227","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/hbBhbgXxg6s","John Deere 5210 Tractor with Gahir Laser Land Leveler in action! #tractor #MittiMosaic #shorts","0","15","15","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082227.wav","PI",""
"UT_RFD_F_20260617_082230","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/AymKtVOxfUM","किसानों का समय बचाने वाली मशीन | Super Fast Chara Cutting | #shorts #farming #MittiMosaic #farming","0","10","10","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082230.wav","PI",""
"UT_RFD_F_20260617_082232","UttarPradesh","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/e4aTIJOJbyM","Malkit 997 Unloading Wheat into Tractor Trolley | #farming #tractortrolley #combineharvester","0","20","20","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Farming\UT_RFD_F_20260617_082232.wav","PI",""
"UT_RFD_DC_20260617_082234","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=zJNauvpeTy0","1000 Wala Crackers Sound Effects | Diwali Fireworks Sound | Lad / Lar Sound | 1000 Patake Sounds","0","23","23","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082234.wav","AT",""
"UT_RFD_DC_20260617_082237","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=G5GOZNpwPIc","City Fireworks Visual Effects (Computer Generated)","3","32","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082237.wav","AT",""
"UT_RFD_DC_20260617_082241","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/shorts/O55bDT2NQ3Y","1000 Wala Cracker #20 | 1M views","0","16","16","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082241.wav","AT",""
"UT_RFD_DC_20260617_082243","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/shorts/ePmvkMpLI8E","5000 wala crackers  🔥🔥🔥","6","35","29","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082243.wav","AT",""
"UT_RFD_DC_20260617_082246","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/shorts/t9gPM9rzTzc","Extreme Loud Sky Shot 💥 | Sky Firing Sound Effect | Diwali Celebration Night","0","15","15","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082246.wav","AT",""
"UT_RFD_DC_20260617_082248","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/shorts/k9tORBfT1wc","1000 Wala Crackers Sound Effects | Diwali Fireworks Sound \ Lad / Lar Sound | 1000 Patake Sounds","5","30","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082248.wav","AT",""
"UT_RFD_DC_20260617_082251","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=FfIqOZxRwwU","DIWALI CRACKERS  RAW SOUND EFFECT","40","65","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082251.wav","AT",""
"UT_RFD_DC_20260617_082254","UttarPradesh","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=d9RY0tx6ERs","Deepawali fire crackers....peacock crackers.....Diwali crackers...fancy shots...","0","21","21","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\UT_RFD_DC_20260617_082254.wav","AT",""
"UT_RFD_EC_20260617_082257","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/XkRuqmYVyNQ","India / Muslims celebrate Eid al-Fitr around the world","0","25","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082257.wav","AT",""
"UT_RFD_EC_20260617_082259","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/XkRuqmYVyNQ","India / Muslims celebrate Eid al-Fitr around the world","30","55","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082259.wav","AT",""
"UT_RFD_EC_20260617_082302","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/ZXBM532v458","#FirstpostNews: Eid al-Fitr Celebrated Across India as Millions Offer Prayers | N18G","0","25","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082302.wav","AT",""
"UT_RFD_EC_20260617_082304","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/ZXBM532v458","#FirstpostNews: Eid al-Fitr Celebrated Across India as Millions Offer Prayers | N18G","30","55","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082304.wav","AT",""
"UT_RFD_EC_20260617_082306","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/ZXBM532v458","#FirstpostNews: Eid al-Fitr Celebrated Across India as Millions Offer Prayers | N18G","60","85","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082306.wav","AT",""
"UT_RFD_EC_20260617_082309","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/Si398OMaxks","Eid al-Adha 2026: Thousands Gather In Bhopal & Mumbai For Morning Namaz | Bakrid Celebrations N18S","0","25","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082309.wav","AT",""
"UT_RFD_EC_20260617_082312","UttarPradesh","Environment","Ritual_Festival_DailyLife","Eid_Crowds","https://www.youtube.com/shorts/Si398OMaxks","Eid al-Adha 2026: Thousands Gather In Bhopal & Mumbai For Morning Namaz | Bakrid Celebrations N18S","30","55","25","dataset\UttarPradesh\Environment\Ritual_Festival_DailyLife\Eid_Crowds\UT_RFD_EC_20260617_082312.wav","AT",""
